CustomerName,Address,PhoneNumber,PostalCode
Customer Num11947,"202 Montrose Ave, New Jersey",8190053550,45995
Customer Num11948,"638 Winspear Ave, Virginia",7500509267,26218
Customer Num11949,"2389 Main St, New Jersey",8590934438,90125
Customer Num11950,"2026 Callodine St, Florida",9458724068,1256
Customer Num11951,"2517 Montrose Ave, California",7446626229,38408
Customer Num11952,"2139 Callodine St, Virginia",8135267281,32530
Customer Num11953,"349 Montrose Ave, California",7273743072,28703
Customer Num11954,"959 Flower St, Washington",9461730529,45351
Customer Num11955,"2336 Merrimac St, Iowa",8367512653,9672
Customer Num11956,"1876 Montrose Ave, Iowa",8406717885,15459
Customer Num11957,"734 Englewood Ave, Florida",7207287770,3573
Customer Num11958,"1953 Winspear Ave, New Jersey",9073630170,56848
Customer Num11959,"316 Winspear Ave, California",7163708776,62705
Customer Num11960,"1759 University Ave, Florida",7791537525,73033
Customer Num11961,"916 Callodine St, Iowa",8388618488,46745
Customer Num11962,"775 Merrimac St, New York",9858736083,3185
Customer Num11963,"2968 Englewood Ave, Iowa",8965059135,74362
Customer Num11964,"1275 Englewood Ave, New York",9723253287,6755
Customer Num11965,"301 Montrose Ave, Virginia",8581962764,6180
Customer Num11966,"1140 University Ave, Washington",7584357051,68442
Customer Num11967,"52 Callodine St, Iowa",7673477699,36983
Customer Num11968,"716 Winspear Ave, Boston",8444451610,50843
Customer Num11969,"79 Callodine St, California",9481023241,24987
Customer Num11970,"1468 Englewood Ave, Delaware",8083715361,98653
Customer Num11971,"2685 University Ave, Washington",8706221866,7455
Customer Num11972,"1278 Winspear Ave, New York",7211142042,10357
Customer Num11973,"398 Flower St, New York",7442520982,73622
Customer Num11974,"2666 Englewood Ave, Virginia",7682977316,31156
Customer Num11975,"1368 Merrimac St, New York",8451017403,70845
Customer Num11976,"790 Winspear Ave, Boston",8877485635,2954
Customer Num11977,"645 Main St, Boston",9123988526,40173
Customer Num11978,"82 Flower St, Delaware",8845497795,45170
Customer Num11979,"550 Flower St, Maryland",7497242781,4725
Customer Num11980,"765 Flower St, Iowa",7829761849,35512
Customer Num11981,"2264 Flower St, New York",8389572825,67266
Customer Num11982,"2498 University Ave, Boston",8724963206,78975
Customer Num11983,"2910 Flower St, Iowa",8341752755,56912
Customer Num11984,"661 Merrimac St, Florida",7974192128,92111
Customer Num11985,"1439 Montrose Ave, Delaware",8876844966,64260
Customer Num11986,"2836 Callodine St, New York",7137689350,23462
Customer Num11987,"1338 Montrose Ave, Florida",8009960979,10974
Customer Num11988,"2348 Flower St, California",7710329355,68052
Customer Num11989,"1410 Main St, New Jersey",9195734321,8753
Customer Num11990,"2188 Winspear Ave, Iowa",7651599761,74481
Customer Num11991,"1331 University Ave, Delaware",7558200761,83215
Customer Num11992,"102 Flower St, Iowa",9565931198,81248
Customer Num11993,"2853 Callodine St, Virginia",8110396685,76454
Customer Num11994,"2996 Montrose Ave, New York",8967474263,29278
Customer Num11995,"2331 Flower St, Virginia",7882778216,31790
Customer Num11996,"1735 Merrimac St, Delaware",8269807295,79781
Customer Num11997,"2928 Flower St, Delaware",7960747624,9239
Customer Num11998,"1609 Montrose Ave, Florida",7674479843,85587
Customer Num11999,"59 Winspear Ave, Florida",8039564989,97992
Customer Num12000,"2042 Main St, Florida",8312544716,70523
Customer Num12001,"615 University Ave, California",9668022898,31831
Customer Num12002,"1997 University Ave, Virginia",8045883928,46307
Customer Num12003,"95 Main St, Virginia",7210339572,60614
Customer Num12004,"2887 Flower St, Boston",7540605573,5469
Customer Num12005,"2227 University Ave, New Jersey",8020482615,40933
Customer Num12006,"710 Callodine St, Arizona",8838360928,46110
Customer Num12007,"198 Callodine St, Virginia",9112468320,80988
Customer Num12008,"193 Main St, Maryland",9848228445,71066
Customer Num12009,"1016 Callodine St, Delaware",9391278406,54156
Customer Num12010,"1930 Englewood Ave, Virginia",8833049818,94540
Customer Num12011,"780 Callodine St, Delaware",7844022122,35117
Customer Num12012,"2489 Winspear Ave, Arizona",7479405917,90413
Customer Num12013,"456 Main St, New Jersey",7309824573,33909
Customer Num12014,"968 Merrimac St, Florida",7733076531,53009
Customer Num12015,"1616 Flower St, New York",9314887185,3827
Customer Num12016,"798 Montrose Ave, California",7611592753,84200
Customer Num12017,"2942 Flower St, Virginia",7657711247,33022
Customer Num12018,"545 Callodine St, Boston",8399337375,21769
Customer Num12019,"842 Merrimac St, New Jersey",7696284831,34876
Customer Num12020,"216 Merrimac St, New Jersey",9626315713,57613
Customer Num12021,"847 Merrimac St, Delaware",7107214485,59379
Customer Num12022,"1923 University Ave, New Jersey",9664517853,31835
Customer Num12023,"2238 Flower St, Boston",8703147213,15041
Customer Num12024,"2856 Winspear Ave, Delaware",7542996178,23194
Customer Num12025,"5 Main St, Maryland",7321841133,4994
Customer Num12026,"2517 Winspear Ave, Virginia",8734654418,29426
Customer Num12027,"1724 Englewood Ave, Iowa",8097019046,15623
Customer Num12028,"1118 Merrimac St, Maryland",9801757885,83888
Customer Num12029,"112 Main St, Boston",8060961866,17653
Customer Num12030,"382 Callodine St, Iowa",9135201934,59703
Customer Num12031,"751 Callodine St, Maryland",9194760015,10414
Customer Num12032,"2774 Montrose Ave, Florida",8627051105,94815
Customer Num12033,"499 Montrose Ave, Virginia",8673878163,31970
Customer Num12034,"198 Montrose Ave, Virginia",9671241222,26080
Customer Num12035,"590 Callodine St, Virginia",8340460520,39195
Customer Num12036,"1718 Winspear Ave, Arizona",8350444736,97665
Customer Num12037,"2805 University Ave, New York",7267205796,25730
Customer Num12038,"419 University Ave, New Jersey",9505696787,784
Customer Num12039,"1025 Merrimac St, Virginia",7206061323,2116
Customer Num12040,"2850 Main St, Iowa",7542367772,1047
Customer Num12041,"40 Flower St, Boston",8426431632,82972
Customer Num12042,"313 University Ave, California",8466256662,7017
Customer Num12043,"806 Englewood Ave, Arizona",9750125865,27321
Customer Num12044,"920 Callodine St, Florida",9064097692,29201
Customer Num12045,"2115 Flower St, California",8349227306,25318
Customer Num12046,"341 Main St, California",7436195562,43799
Customer Num12047,"1270 Flower St, Florida",9047729498,15737
Customer Num12048,"890 Englewood Ave, New Jersey",9952854478,37359
Customer Num12049,"2300 Montrose Ave, Washington",7322786486,50763
Customer Num12050,"2261 University Ave, Delaware",9225992901,69542
Customer Num12051,"139 Main St, New Jersey",9858003544,76347
Customer Num12052,"2680 Merrimac St, Arizona",7896750378,4817
Customer Num12053,"2753 Winspear Ave, Iowa",7533793483,88646
Customer Num12054,"963 Winspear Ave, Virginia",8898250889,90162
Customer Num12055,"396 Montrose Ave, Virginia",8796154957,9104
Customer Num12056,"2403 Englewood Ave, Maryland",8544301545,23136
Customer Num12057,"2115 Merrimac St, Iowa",7042484976,75455
Customer Num12058,"2360 Callodine St, Virginia",7301491952,99490
Customer Num12059,"2361 Merrimac St, New York",8033789561,43963
Customer Num12060,"1394 Montrose Ave, Maryland",7648654576,81400
Customer Num12061,"274 Callodine St, New York",9830321196,58649
Customer Num12062,"2072 Montrose Ave, New York",7377394346,5222
Customer Num12063,"2981 Englewood Ave, New Jersey",9628576012,2118
Customer Num12064,"2976 Merrimac St, Delaware",8200212153,42131
Customer Num12065,"1623 University Ave, Boston",7066503743,33938
Customer Num12066,"422 Main St, New Jersey",7167395320,45428
Customer Num12067,"2244 Main St, Arizona",7028240552,49426
Customer Num12068,"2939 Main St, Arizona",7160814405,47117
Customer Num12069,"344 Main St, New York",9440332309,24582
Customer Num12070,"2015 Callodine St, California",8212529341,65659
Customer Num12071,"1660 Flower St, Florida",8799263378,44571
Customer Num12072,"2231 Englewood Ave, New York",8692013286,13979
Customer Num12073,"1252 Winspear Ave, New York",8220615756,93010
Customer Num12074,"905 Montrose Ave, Florida",7375381415,81150
Customer Num12075,"1232 Merrimac St, Maryland",8849531108,47088
Customer Num12076,"1691 Winspear Ave, Virginia",9275970077,34067
Customer Num12077,"2238 Flower St, Florida",7836315309,17420
Customer Num12078,"788 Main St, Boston",9580068643,32721
Customer Num12079,"1418 Merrimac St, Delaware",8507291185,50012
Customer Num12080,"2291 Englewood Ave, Maryland",7493829861,12648
Customer Num12081,"2176 University Ave, Boston",7597142512,21220
Customer Num12082,"2258 Merrimac St, Boston",9624333474,75098
Customer Num12083,"2420 Englewood Ave, Maryland",9184935976,60051
Customer Num12084,"541 Englewood Ave, New York",7376622862,10977
Customer Num12085,"2297 Montrose Ave, Maryland",9780078502,91774
Customer Num12086,"548 University Ave, Iowa",9644291950,93550
Customer Num12087,"2303 Montrose Ave, California",9465474479,44946
Customer Num12088,"2026 Merrimac St, Iowa",7223746451,23535
Customer Num12089,"739 Callodine St, New Jersey",8278170781,1302
Customer Num12090,"2796 Englewood Ave, Maryland",9634451725,82708
Customer Num12091,"1574 Englewood Ave, Iowa",9721752262,70512
Customer Num12092,"172 Flower St, Virginia",9298119771,34906
Customer Num12093,"2601 Merrimac St, Boston",8576864163,34723
Customer Num12094,"218 Merrimac St, New York",8853611205,42112
Customer Num12095,"2037 Winspear Ave, California",8000528501,60596
Customer Num12096,"2216 Merrimac St, Boston",7592540857,61320
Customer Num12097,"1354 Merrimac St, New York",9080485799,85859
Customer Num12098,"2700 Winspear Ave, Florida",8129166279,73982
Customer Num12099,"389 Main St, Virginia",7792517104,68931
Customer Num12100,"939 Englewood Ave, Maryland",7915022836,70497
Customer Num12101,"1235 Englewood Ave, Maryland",9615678969,42694
Customer Num12102,"313 Main St, New York",7421438754,68835
Customer Num12103,"740 Merrimac St, Boston",8734560344,52845
Customer Num12104,"1821 Englewood Ave, Virginia",7979690580,48492
Customer Num12105,"438 University Ave, Arizona",7061591269,18758
Customer Num12106,"29 Englewood Ave, Boston",7066926730,77077
Customer Num12107,"796 Main St, Delaware",7053406451,58517
Customer Num12108,"1306 Englewood Ave, California",7578558375,752
Customer Num12109,"353 Winspear Ave, Iowa",8570406747,9349
Customer Num12110,"2282 Englewood Ave, Arizona",8424741453,99614
Customer Num12111,"2085 Montrose Ave, New York",7318178065,62564
Customer Num12112,"535 Flower St, Maryland",8309315030,77892
Customer Num12113,"941 Merrimac St, Boston",7891065670,13851
Customer Num12114,"805 Flower St, California",8749583588,6308
Customer Num12115,"2080 Merrimac St, Washington",7301001464,40761
Customer Num12116,"730 Merrimac St, Maryland",7026041699,38711
Customer Num12117,"2206 Callodine St, New Jersey",7439982017,17323
Customer Num12118,"1566 Main St, New Jersey",7828046022,79539
Customer Num12119,"1791 Montrose Ave, Virginia",7131870303,46421
Customer Num12120,"410 Montrose Ave, Virginia",8333434910,44099
Customer Num12121,"1678 Winspear Ave, Maryland",8361599223,5166
Customer Num12122,"2753 University Ave, Washington",8215563986,53817
Customer Num12123,"923 Montrose Ave, Virginia",7086442440,74429
Customer Num12124,"227 Montrose Ave, Boston",7299307175,24146
Customer Num12125,"949 University Ave, Virginia",8967548277,22997
Customer Num12126,"1580 Main St, New York",7109720572,1442
Customer Num12127,"2875 Main St, New Jersey",7664696724,57903
Customer Num12128,"769 Main St, Florida",9611016689,85846
Customer Num12129,"2218 Callodine St, New York",7638860975,13622
Customer Num12130,"1710 Montrose Ave, Boston",8298958754,31320
Customer Num12131,"477 Merrimac St, Delaware",7779292729,88868
Customer Num12132,"1279 Flower St, California",8521210796,35418
Customer Num12133,"1107 Montrose Ave, Iowa",7741409686,46960
Customer Num12134,"2469 Callodine St, Delaware",8585175076,85281
Customer Num12135,"2479 Flower St, New Jersey",8972901243,31745
Customer Num12136,"1433 Main St, Washington",9097671371,35524
Customer Num12137,"2187 Montrose Ave, Iowa",9167236709,49374
Customer Num12138,"1734 Montrose Ave, Virginia",8968629459,49795
Customer Num12139,"2371 Winspear Ave, California",9601898815,73337
Customer Num12140,"1767 Main St, New Jersey",8881535439,98885
Customer Num12141,"2479 University Ave, New Jersey",9975675360,14508
Customer Num12142,"2870 Merrimac St, Maryland",8064240815,91172
Customer Num12143,"1219 Englewood Ave, Iowa",8490830615,54835
Customer Num12144,"2236 Merrimac St, Florida",9361290373,66889
Customer Num12145,"1121 University Ave, California",7242358044,52950
Customer Num12146,"2538 Merrimac St, Delaware",7299778919,33791
Customer Num12147,"1403 University Ave, Virginia",7481698701,23702
Customer Num12148,"2604 Englewood Ave, Maryland",9316352655,20423
Customer Num12149,"1017 Winspear Ave, Boston",9535002382,53885
Customer Num12150,"249 University Ave, Maryland",9152394820,84377
Customer Num12151,"546 Montrose Ave, Virginia",8255683822,94149
Customer Num12152,"316 Main St, Boston",7593284642,89989
Customer Num12153,"1618 Merrimac St, Florida",8441362059,5523
Customer Num12154,"1283 Montrose Ave, California",7083142525,19233
Customer Num12155,"1232 Callodine St, California",8457382819,35952
Customer Num12156,"1328 Winspear Ave, Washington",7330748876,10412
Customer Num12157,"568 Montrose Ave, Iowa",7290742116,5150
Customer Num12158,"2284 Merrimac St, Boston",8178450145,14718
Customer Num12159,"624 Winspear Ave, Delaware",7917340663,57570
Customer Num12160,"1139 Winspear Ave, Washington",9938772289,36347
Customer Num12161,"636 University Ave, New York",8495725551,23264
Customer Num12162,"942 Flower St, New Jersey",8559656289,75610
Customer Num12163,"648 Englewood Ave, Florida",8397335590,78822
Customer Num12164,"680 University Ave, Virginia",8427512161,2942
Customer Num12165,"1630 Winspear Ave, Arizona",8889026647,40138
Customer Num12166,"1226 Winspear Ave, Washington",8607173031,98820
Customer Num12167,"890 Winspear Ave, Virginia",7276597701,97892
Customer Num12168,"379 Callodine St, New Jersey",8669458102,31548
Customer Num12169,"775 University Ave, Maryland",7666558068,45010
Customer Num12170,"1728 Montrose Ave, California",8322572658,84570
Customer Num12171,"1658 Flower St, New York",7474231432,72145
Customer Num12172,"402 Montrose Ave, Iowa",7836541665,97091
Customer Num12173,"716 Englewood Ave, Maryland",7367344360,92404
Customer Num12174,"2278 Flower St, Washington",8589186509,66026
Customer Num12175,"1333 Callodine St, Washington",7087707974,24706
Customer Num12176,"410 Main St, Florida",8883240094,70310
Customer Num12177,"2171 Winspear Ave, Delaware",7698148633,35502
Customer Num12178,"1559 Montrose Ave, Delaware",7977776783,72998
Customer Num12179,"668 Montrose Ave, California",7037566416,88219
Customer Num12180,"469 Callodine St, Arizona",8966130082,34607
Customer Num12181,"129 Merrimac St, Virginia",9216065966,52169
Customer Num12182,"1171 Main St, Washington",8608190478,56615
Customer Num12183,"834 Flower St, New Jersey",8494432743,41246
Customer Num12184,"452 Merrimac St, Delaware",8487432988,64717
Customer Num12185,"2391 University Ave, New Jersey",7685932952,60941
Customer Num12186,"2998 Montrose Ave, Florida",8870774810,43740
Customer Num12187,"2781 Callodine St, Virginia",8268545514,85257
Customer Num12188,"2328 Merrimac St, Washington",7168769423,64987
Customer Num12189,"2830 University Ave, New Jersey",9898300260,89529
Customer Num12190,"2983 Montrose Ave, Florida",9348852835,13123
Customer Num12191,"2810 Main St, New York",8785141407,51657
Customer Num12192,"891 University Ave, Arizona",8357317224,1497
Customer Num12193,"1186 Merrimac St, Iowa",9688569601,20626
Customer Num12194,"1901 Englewood Ave, Virginia",7227391588,26891
Customer Num12195,"451 Merrimac St, Florida",8367770942,58135
